polygon_id,centroid_latitude,centroid_longitude,centroid_latitude_pixels,centroid_longitude_pixels,city,area_pixels,area_meters,image_name,nw_corner_of_image_latitude,nw_corner_of_image_longitude,se_corner_of_image_latitude,se_corner_of_image_longitude,datum,projection_zone,resolution,jaccard_index,orientation
7507,36.80768902,-119.7897776,4430.389593,2083.041951,Fresno,41.49315883,461.0350982,11ska505770,36.81949167,-119.7972111,36.80638056,-119.7799222,NAD83,11,0.3,0.866804296,
7508,36.80764748,-119.7897782,4445.750343,2082.404309,Fresno,27.57474875,306.3860972,11ska505770,36.81949167,-119.7972111,36.80638056,-119.7799222,NAD83,11,0.3,0.930330423,
7509,36.80784853,-119.7897476,4371.649989,2093.693027,Fresno,57.09110432,634.3456036,11ska505770,36.81949167,-119.7972111,36.80638056,-119.7799222,NAD83,11,0.3,0.920857249,
7510,36.80792129,-119.7896901,4345.23454,2111.56163,Fresno,41.20178056,457.7975618,11ska505770,36.81949167,-119.7972111,36.80638056,-119.7799222,NAD83,11,0.3,0.860062607,
7511,36.80785889,-119.7895945,4369.144061,2139.332934,Fresno,46.50758039,516.7508932,11ska505770,36.81949167,-119.7972111,36.80638056,-119.7799222,NAD83,11,0.3,0.836317123,
7512,36.80781818,-119.7895955,4384.193849,2138.589551,Fresno,37.47100594,416.3445104,11ska505770,36.81949167,-119.7972111,36.80638056,-119.7799222,NAD83,11,0.3,0.901805545,
7513,36.80777158,-119.7895964,4401.426702,2137.805984,Fresno,50.88797428,565.4219365,11ska505770,36.81949167,-119.7972111,36.80638056,-119.7799222,NAD83,11,0.3,0.929771168,
7514,36.80773079,-119.7896091,4416.404575,2133.609537,Fresno,32.06611361,356.2901513,11ska505770,36.81949167,-119.7972111,36.80638056,-119.7799222,NAD83,11,0.3,0.8152751,
7515,36.80769245,-119.7895866,4430.780587,2139.861514,Fresno,39.06210093,434.0233436,11ska505770,36.81949167,-119.7972111,36.80638056,-119.7799222,NAD83,11,0.3,0.863681306,
7516,36.80792611,-119.7894453,4345.575813,2184.427983,Fresno,30.46646261,338.5162513,11ska505770,36.81949167,-119.7972111,36.80638056,-119.7799222,NAD83,11,0.3,0.897450147,
7517,36.80785856,-119.7894658,4370.385159,2177.596848,Fresno,43.87458724,487.4954138,11ska505770,36.81949167,-119.7972111,36.80638056,-119.7799222,NAD83,11,0.3,0.860109755,
7518,36.80781776,-119.7894648,4385.485504,2177.447461,Fresno,41.9964307,466.6270077,11ska505770,36.81949167,-119.7972111,36.80638056,-119.7799222,NAD83,11,0.3,0.831757284,
7519,36.80777285,-119.7894654,4402.091988,2176.801821,Fresno,50.2415229,558.2391434,11ska505770,36.81949167,-119.7972111,36.80638056,-119.7799222,NAD83,11,0.3,0.878022481,
7520,36.8077331,-119.7894486,4416.941384,2181.364201,Fresno,29.514686,327.9409556,11ska505770,36.81949167,-119.7972111,36.80638056,-119.7799222,NAD83,11,0.3,0.878344006,
7521,36.80769361,-119.7894648,4431.409685,2176.106985,Fresno,43.46543954,482.9493283,11ska505770,36.81949167,-119.7972111,36.80638056,-119.7799222,NAD83,11,0.3,0.912383179,
7522,36.80606885,-119.7941325,4991.863549,770.2710381,Fresno,42.44934985,471.6594428,11ska505770,36.81949167,-119.7972111,36.80638056,-119.7799222,NAD83,11,0.3,0,
7523,36.80606816,-119.7940289,4993.02139,801.086972,Fresno,14.66164593,162.907177,11ska505770,36.81949167,-119.7972111,36.80638056,-119.7799222,NAD83,11,0.3,0,
7524,36.80702139,-119.7874746,4697.350812,2760.734944,Fresno,23.92316423,265.8129359,11ska505770,36.81949167,-119.7972111,36.80638056,-119.7799222,NAD83,11,0.3,0.868126527,
7525,36.80702756,-119.787398,4695.73624,2783.582903,Fresno,26.23298288,291.4775875,11ska505770,36.81949167,-119.7972111,36.80638056,-119.7799222,NAD83,11,0.3,0.910341451,
7526,36.80654566,-119.780034,4937.956413,4968.519968,Fresno,148.4636361,1649.595957,11ska505770,36.81949167,-119.7972111,36.80638056,-119.7799222,NAD83,11,0.3,0.973036738,
7527,36.80641501,-119.7800357,4986.272955,4966.621195,Fresno,81.7259514,908.0661267,11ska505770,36.81949167,-119.7972111,36.80638056,-119.7799222,NAD83,11,0.3,0.947274601,
7528,36.80655694,-119.7799368,4934.627913,4997.563216,Fresno,9.918542905,110.2060323,11ska505770,36.81949167,-119.7972111,36.80638056,-119.7799222,NAD83,11,0.3,0,
7529,36.81543482,-119.7955606,1514.971205,446.9475688,Fresno,37.08149911,412.0166568,11ska505770,36.81949167,-119.7972111,36.80638056,-119.7799222,NAD83,11,0.3,0,
7530,36.81138701,-119.7963112,3005.743671,179.8874521,Fresno,38.76799524,430.7555027,11ska505770,36.81949167,-119.7972111,36.80638056,-119.7799222,NAD83,11,0.3,0,
7531,36.81956832,-119.7777255,140.712016,795.2038467,Fresno,19.22729491,213.6366102,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.745760561,
7532,36.81958131,-119.7776437,136.6136377,819.6898902,Fresno,10.93167149,121.4630165,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.79360979,
7533,36.81985905,-119.7769172,40.14229488,1038.683784,Fresno,30.52633696,339.1815217,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.701401914,
7534,36.81854447,-119.7751737,541.4498614,1543.093808,Fresno,37.16593534,412.9548371,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.855388792,
7535,36.81972307,-119.7739884,115.6969815,1908.177723,Fresno,21.85359677,242.8177419,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.72692481,
7536,36.81967414,-119.7739566,134.0720381,1917.116744,Fresno,12.0329252,133.6991689,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.708536927,
7537,36.8194448,-119.7674513,275.0065306,3849.129948,Fresno,32.720537,363.5615222,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.730112655,
7538,36.81963022,-119.7675168,205.8551009,3831.632607,Fresno,12.88741156,143.1934617,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.793527764,
7539,36.81963786,-119.7674468,203.6333873,3852.537688,Fresno,9.945825113,110.5091679,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.633018541,
7540,36.81709991,-119.7757333,1070.978016,1361.205816,Fresno,22.66373286,251.819254,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.742815113,
7541,36.81708147,-119.7756925,1078.151528,1373.152675,Fresno,16.13245812,179.2495347,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.847485135,
7542,36.81758094,-119.7739182,908.6932097,1906.122418,Fresno,13.80108241,153.3453601,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.710995929,
7543,36.81760176,-119.7738267,901.783557,1933.562194,Fresno,21.66811603,240.7568448,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.708733546,
7544,36.81755519,-119.7735011,921.8172747,2029.867107,Fresno,28.93107654,321.456406,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.926637829,
7545,36.81820651,-119.7669039,737.7818331,3998.646053,Fresno,15.07181966,167.4646629,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.81666498,
7546,36.81825646,-119.7668801,719.5078929,4006.250927,Fresno,25.72040963,285.7823292,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.801408526,
7547,36.81745028,-119.7665281,1020.756365,4102.32091,Fresno,23.15416712,257.2685235,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.890959244,
7548,36.81742616,-119.7656567,1037.193155,4361.185947,Fresno,44.90013766,498.8904184,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.812518449,
7549,36.81683081,-119.7743288,1182.630704,1775.996053,Fresno,22.78860119,253.2066799,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.822545876,
7550,36.81685749,-119.7744048,1172.106304,1753.68884,Fresno,19.68345853,218.7050948,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.900428045,
7551,36.81632036,-119.7726921,1385.56701,2257.216495,Fresno,39.02646402,433.627378,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.57070138,
7552,36.8166329,-119.7652957,1333.740257,4460.049086,Fresno,17.75837155,197.3152395,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.80401644,
7553,36.8166332,-119.7653648,1333.034011,4439.487603,Fresno,9.78052928,108.6725476,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.613919907,
7554,36.81461303,-119.778673,1965.535629,460.1576221,Fresno,14.22865763,158.0961959,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.646713037,
7555,36.81458004,-119.7786365,1978.053884,470.6708011,Fresno,11.30501408,125.6112676,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.916481457,
7556,36.81455311,-119.7785703,1988.586854,490.0707591,Fresno,11.93870231,132.6522478,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0,
7557,36.81545674,-119.7673664,1750.954899,3831.673719,Fresno,15.40588073,171.1764526,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.755058946,
7558,36.81542446,-119.7674101,1762.517184,3818.35276,Fresno,13.39043201,148.7825779,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.75059088,
7559,36.8141779,-119.7770891,2140.152647,926.5679732,Fresno,42.07540653,467.504517,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.793955688,
7560,36.81354149,-119.775612,2388.304309,1359.024957,Fresno,11.16838984,124.0932205,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.723487976,
7561,36.81349628,-119.7755917,2405.202238,1364.585075,Fresno,3.870961314,43.01068126,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0,
7562,36.81350236,-119.7757103,2401.929772,1329.357513,Fresno,10.428809,115.8756556,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.781934566,
7563,36.81352737,-119.7756897,2392.857766,1335.768544,Fresno,7.47073021,83.00811344,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.574882499,
7564,36.81350669,-119.7737021,2417.651581,1926.702152,Fresno,7.128446897,79.20496552,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.6515573,
7565,36.81352271,-119.7736027,2412.584651,1956.440646,Fresno,16.11423681,179.0470757,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.707712587,
7566,36.81350457,-119.771396,2438.326126,2612.526807,Fresno,20.77409708,230.8233009,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.592882923,
7567,36.81358316,-119.7713791,2409.400657,2618.394913,Fresno,10.15027283,112.7808093,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.832948355,
7568,36.81319048,-119.7684903,2579.5662,3473.23004,Fresno,9.179450962,101.9938996,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.823077576,
7569,36.81321731,-119.7684507,2569.984155,3485.293541,Fresno,10.48216275,116.468475,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.87424096,
7570,36.81321566,-119.7684116,2570.932263,3496.899863,Fresno,3.195411308,35.50457009,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0,
7571,36.81318276,-119.7685519,2581.892742,3454.821861,Fresno,4.609283665,51.21426294,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0,
7572,36.81302573,-119.7708719,2619.970063,2763.234234,Fresno,18.19647693,202.183077,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.628287987,
7573,36.81295963,-119.7709573,2643.683771,2737.125663,Fresno,9.951964371,110.5773819,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.766976729,
7574,36.81276272,-119.7676521,2745.028073,3717.903553,Fresno,20.13269914,223.6966571,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.721609726,
7575,36.80816703,-119.7675002,4446.314658,3713.76294,Fresno,117.3776419,1304.196021,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.78918825,
7576,36.80657719,-119.7798476,4927.910251,24.30818527,Fresno,134.883524,1498.705822,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.931120593,
7577,36.80659318,-119.7796335,4923.842377,88.15051132,Fresno,225.7998351,2508.887057,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.946368594,
7578,36.80658979,-119.7794613,4926.581635,139.3440572,Fresno,143.7075248,1596.750276,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.938027004,
7579,36.80645081,-119.7794078,4978.452483,153.7597548,Fresno,107.7826181,1197.584646,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0.93777371,
7580,36.8200538,-119.765775,64.18946624,4354.111224,Fresno,28.32242713,314.6936347,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0,
7581,36.81467605,-119.7761214,1964.229691,1219.730954,Fresno,31.43842951,349.3158834,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0,
7582,36.81355838,-119.7736026,2399.390244,1956.829268,Fresno,10.85782272,120.6424747,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0,
7583,36.80643143,-119.7792469,4987.005906,201.3980383,Fresno,30.25728733,336.1920814,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0,
7584,36.8064486,-119.7787091,4985.293835,361.5293515,Fresno,51.94080904,577.1201005,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0,
7585,36.8066644,-119.7787116,4905.446254,363.1214032,Fresno,74.20434265,824.4926961,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0,
7586,36.8064809,-119.7783384,4976.542646,472.1173521,Fresno,31.44705532,349.4117258,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0,
7587,36.80659863,-119.7766634,4947.441691,971.5776824,Fresno,105.9339679,1177.044088,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0,
7588,36.8065919,-119.7758926,4956.579137,1200.754243,Fresno,77.20850684,857.8722982,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0,
7589,36.80660298,-119.7750341,4959.88611,1456.193787,Fresno,125.1933373,1391.037081,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0,
7590,36.80680447,-119.7758974,4877.909045,1201.619665,Fresno,59.96430696,666.2700773,11ska520770,36.81988611,-119.7804111,36.80677222,-119.763125,NAD83,11,0.3,0,
7591,36.81976677,-119.7606267,214.722395,882.0792307,Fresno,15.73439665,174.8266295,11ska535770,36.82027778,-119.7636111,36.80716111,-119.7463306,NAD83,11,0.3,0,
7592,36.81976571,-119.7605453,215.8133366,906.2611807,Fresno,7.705188475,85.61320528,11ska535770,36.82027778,-119.7636111,36.80716111,-119.7463306,NAD83,11,0.3,0,
7593,36.81933028,-119.7612927,370.4096461,679.396236,Fresno,21.92641313,243.6268125,11ska535770,36.82027778,-119.7636111,36.80716111,-119.7463306,NAD83,11,0.3,0,
7594,36.82011943,-119.7597376,91.9614519,1150.199088,Fresno,4.921859249,54.68732499,11ska535770,36.82027778,-119.7636111,36.80716111,-119.7463306,NAD83,11,0.3,0,
7595,36.82004015,-119.7596797,121.7805392,1166.582008,Fresno,44.35829698,492.8699665,11ska535770,36.82027778,-119.7636111,36.80716111,-119.7463306,NAD83,11,0.3,0,
7596,36.81928967,-119.7589513,405.6134795,1375.230825,Fresno,16.7582989,186.2033212,11ska535770,36.82027778,-119.7636111,36.80716111,-119.7463306,NAD83,11,0.3,0,
7597,36.81912612,-119.7584748,470.2111614,1515.202217,Fresno,32.38900925,359.8778806,11ska535770,36.82027778,-119.7636111,36.80716111,-119.7463306,NAD83,11,0.3,0,
7598,36.81907033,-119.7584752,490.8390377,1514.499755,Fresno,13.35285185,148.3650206,11ska535770,36.82027778,-119.7636111,36.80716111,-119.7463306,NAD83,11,0.3,0,
7599,36.82014508,-119.758373,94.23902675,1556.248299,Fresno,6.580840115,73.12044572,11ska535770,36.82027778,-119.7636111,36.80716111,-119.7463306,NAD83,11,0.3,0,
7600,36.82012293,-119.7583726,102.4368428,1556.161918,Fresno,4.251138469,47.23487188,11ska535770,36.82027778,-119.7636111,36.80716111,-119.7463306,NAD83,11,0.3,0,
7601,36.8200908,-119.7583718,114.3259735,1556.059622,Fresno,5.676825151,63.07583501,11ska535770,36.82027778,-119.7636111,36.80716111,-119.7463306,NAD83,11,0.3,0,
7602,36.8201228,-119.7584309,101.9813493,1538.82078,Fresno,6.652124449,73.91249388,11ska535770,36.82027778,-119.7636111,36.80716111,-119.7463306,NAD83,11,0.3,0,
7603,36.82009573,-119.7584341,111.9635598,1537.583355,Fresno,6.234139036,69.26821151,11ska535770,36.82027778,-119.7636111,36.80716111,-119.7463306,NAD83,11,0.3,0,
7604,36.82007116,-119.7584299,121.0873313,1538.547406,Fresno,5.346325057,59.40361174,11ska535770,36.82027778,-119.7636111,36.80716111,-119.7463306,NAD83,11,0.3,0,
7605,36.81667444,-119.7467372,1478.127906,4979.724265,Fresno,16.03573497,178.174833,11ska535770,36.82027778,-119.7636111,36.80716111,-119.7463306,NAD83,11,0.3,0,
7606,36.81667457,-119.7468141,1477.41758,4956.862219,Fresno,7.037707893,78.19675436,11ska535770,36.82027778,-119.7636111,36.80716111,-119.7463306,NAD83,11,0.3,0,
7607,36.81556845,-119.7368044,1972.023225,2922.248283,Fresno,51.50430917,572.2701019,11ska550770,36.82066944,-119.7468111,36.80755,-119.7295333,NAD83,11,0.3,0.890132767,
7608,36.81552149,-119.7368069,1989.374275,2921.02112,Fresno,50.045988,556.0665333,11ska550770,36.82066944,-119.7468111,36.80755,-119.7295333,NAD83,11,0.3,0.935045325,
7609,36.81547462,-119.7368102,2006.684745,2919.539677,Fresno,51.91785102,576.8650113,11ska550770,36.82066944,-119.7468111,36.80755,-119.7295333,NAD83,11,0.3,0.960404414,
7610,36.81556816,-119.7366506,1973.438503,2968.005738,Fresno,52.0641034,578.4900378,11ska550770,36.82066944,-119.7468111,36.80755,-119.7295333,NAD83,11,0.3,0.90356802,
7611,36.81552136,-119.7366526,1990.734474,2966.904829,Fresno,51.06890353,567.4322614,11ska550770,36.82066944,-119.7468111,36.80755,-119.7295333,NAD83,11,0.3,0.906618341,
7612,36.81547256,-119.736657,2008.748656,2965.073228,Fresno,51.93476315,577.0529239,11ska550770,36.82066944,-119.7468111,36.80755,-119.7295333,NAD83,11,0.3,0.944417356,
7613,36.81556639,-119.7364968,1975.403942,3013.736598,Fresno,52.01423281,577.9359201,11ska550770,36.82066944,-119.7468111,36.80755,-119.7295333,NAD83,11,0.3,0.897158644,
7614,36.81551827,-119.7364987,1993.187019,3012.641039,Fresno,52.92290384,588.0322649,11ska550770,36.82066944,-119.7468111,36.80755,-119.7295333,NAD83,11,0.3,0.949435122,
7615,36.81547139,-119.7365008,2010.508456,3011.530961,Fresno,51.98958565,577.6620628,11ska550770,36.82066944,-119.7468111,36.80755,-119.7295333,NAD83,11,0.3,0.934429588,
7616,36.81051532,-119.7415396,3800.509126,1460.427358,Fresno,867.1419024,9634.910027,11ska550770,36.82066944,-119.7468111,36.80755,-119.7295333,NAD83,11,0.3,0,
7617,36.8103465,-119.7416203,3862.255965,1434.637195,Fresno,1090.888839,12120.9871,11ska550770,36.82066944,-119.7468111,36.80755,-119.7295333,NAD83,11,0.3,0,
7618,36.81017431,-119.7416302,3925.852356,1429.892206,Fresno,981.5994654,10906.66073,11ska550770,36.82066944,-119.7468111,36.80755,-119.7295333,NAD83,11,0.3,0,
7619,36.81000201,-119.7416318,3989.562067,1427.589797,Fresno,1068.255736,11869.50818,11ska550770,36.82066944,-119.7468111,36.80755,-119.7295333,NAD83,11,0.3,0,
7620,36.80983187,-119.7416284,4052.516106,1426.77795,Fresno,1024.548897,11383.87664,11ska550770,36.82066944,-119.7468111,36.80755,-119.7295333,NAD83,11,0.3,0,
7621,36.80966103,-119.7415715,4116.186513,1441.90945,Fresno,922.7890399,10253.21155,11ska550770,36.82066944,-119.7468111,36.80755,-119.7295333,NAD83,11,0.3,0,
7622,36.80949223,-119.7416244,4178.159511,1424.383997,Fresno,1041.612831,11573.4759,11ska550770,36.82066944,-119.7468111,36.80755,-119.7295333,NAD83,11,0.3,0,
7623,36.80932058,-119.7416349,4241.553104,1419.460668,Fresno,1111.828915,12353.65461,11ska550770,36.82066944,-119.7468111,36.80755,-119.7295333,NAD83,11,0.3,0,
7624,36.80915387,-119.7416314,4303.240073,1418.736559,Fresno,1248.830474,13875.89416,11ska550770,36.82066944,-119.7468111,36.80755,-119.7295333,NAD83,11,0.3,0,
7625,36.80897286,-119.7416398,4370.113446,1414.324237,Fresno,1034.172421,11490.80468,11ska550770,36.82066944,-119.7468111,36.80755,-119.7295333,NAD83,11,0.3,0,
7626,36.8324224,-119.7968344,220.1701072,251.995753,Fresno,17.26899179,191.8776866,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0,
7627,36.83154884,-119.7957839,552.423115,554.9330389,Fresno,19.84787333,220.5319259,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0,
7628,36.83200527,-119.7916329,419.6334419,1794.002276,Fresno,25.90203505,287.8003895,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0.942876315,
7629,36.83125439,-119.7940095,676.7486775,1079.313793,Fresno,48.2893829,536.5486989,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0.954097713,
7630,36.83123374,-119.7939023,685.3179412,1110.979546,Fresno,19.18841612,213.2046236,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0.94663465,
7631,36.82958637,-119.7963524,1273.407472,364.6430697,Fresno,22.3372203,248.1913366,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0.92616841,
7632,36.82952342,-119.7963039,1297.112733,378.3687965,Fresno,12.74403654,141.600406,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0.896234287,
7633,36.82950189,-119.7949418,1316.907136,783.1972209,Fresno,11.56747053,128.5274503,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0.874547274,
7634,36.82953877,-119.7948819,1303.785761,801.4072112,Fresno,78.10349213,867.8165792,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0.968107831,
7635,36.82821556,-119.7966679,1777.731429,255.9696549,Fresno,6.269516604,69.6612956,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0,
7636,36.82849214,-119.7939843,1698.733432,1056.989351,Fresno,28.56747095,317.4163439,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0.850418319,
7637,36.8286287,-119.7898468,1684.149141,2288.712455,Fresno,20.10835049,223.4261166,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0,
7638,36.82644497,-119.7968778,2430.855129,174.3786989,Fresno,21.4008103,237.7867811,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0.855150173,
7639,36.8266278,-119.7961018,2369.964302,407.1285887,Fresno,29.79227213,331.0252459,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0.945920199,
7640,36.82738288,-119.7943291,2106.055544,942.4518026,Fresno,29.56305455,328.4783838,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0.825163979,
7641,36.82496736,-119.7969629,2976.68814,133.0873731,Fresno,26.46126878,294.0140976,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0.74114244,
7642,36.82489405,-119.7970006,3003.478775,121.0947505,Fresno,19.1934212,213.2602355,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0.910838552,
7643,36.82493038,-119.7969067,2990.85337,149.4127613,Fresno,15.85228806,176.136534,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0.91482215,
7644,36.82539981,-119.792409,2856.27318,1491.946227,Fresno,13.94245129,154.9161254,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0,
7645,36.82536671,-119.7923403,2869.112532,1512.007763,Fresno,17.18477891,190.9419879,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0,
7646,36.82317879,-119.787434,3721.040728,2947.293155,Fresno,95.29798438,1058.866493,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0.927506416,
7647,36.8215729,-119.7946268,4252.591298,790.9978216,Fresno,5.039959518,55.9995502,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0,
7648,36.82166977,-119.7945602,4217.337938,811.8743608,Fresno,3.806262387,42.2918043,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0,
7649,36.82171188,-119.7946023,4201.396818,799.8029658,Fresno,13.91810902,154.6456558,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0,
7650,36.81999778,-119.7951647,4830.562677,614.0113957,Fresno,13.1158053,145.73117,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0.77763831,
7651,36.8199814,-119.7815683,4954.702475,4656.926064,Fresno,16.12711558,179.1901731,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0.911700361,
7652,36.82829122,-119.7944002,1769.44009,931.1382983,Fresno,17.53688281,194.8542534,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0,
7653,36.82837316,-119.7943084,1739.927667,959.319564,Fresno,18.10440214,201.1600238,11ska505785,36.83299722,-119.7977028,36.81988611,-119.7804111,NAD83,11,0.3,0,
7654,36.83307039,-119.7794958,131.0096586,414.0438892,Fresno,16.60766136,184.5295706,11ska520785,36.83339167,-119.7809,36.82027778,-119.7636111,NAD83,11,0.3,0.724314153,
7655,36.83304203,-119.7794411,141.9722838,430.015035,Fresno,16.06889813,178.5433126,11ska520785,36.83339167,-119.7809,36.82027778,-119.7636111,NAD83,11,0.3,0.836143986,
